nodes,matric_values,geocode
152,4769.814594325434,4104204.0
1564,4758.9654045922425,5106257.0
1884,4742.263699100845,3205200.0
2313,4742.19648948582,1200500.0
595,4730.367915267129,3147105.0
2953,4697.5936273573825,2513406.0
3258,4691.712644023571,4205902.0
1770,4635.387397824631,4102000.0
3322,4632.057366734821,5212501.0
378,4625.8692801287825,2601706.0
505,4621.465157648536,3541505.0
2203,4620.061951117201,2603009.0
3942,4612.084751403564,3115508.0
1453,4597.611236858033,3549409.0
3773,4595.978485070072,1702554.0
702,4593.338167579246,3536703.0
2641,4581.122812527263,4114104.0
1512,4566.302203666617,3513405.0
1501,4560.837730862525,3524402.0
3635,4549.955613335878,3107802.0
37,4510.807432443896,2401008.0
2504,4487.567913017538,4105300.0
487,4476.366498714372,2412500.0
4225,4432.026839025193,3126703.0
416,4412.397199056095,2306108.0
3487,4408.3880895696,3541000.0
2043,4397.211352993442,2605103.0
92,4395.36716818397,4101507.0
1798,4374.622862605603,2916104.0
4671,4361.047485393039,3120607.0
1469,4333.89835781972,4318606.0
4337,4315.7865297522785,3103405.0
3677,4296.398883270741,1506195.0
4552,4283.900297596487,3108107.0
3861,4281.662801230911,3146107.0
2927,4272.187655839706,5106190.0
4152,4256.429175159585,3550100.0
3781,4243.265736287838,2202778.0
2541,4241.223560876701,3300308.0
521,4212.341516182013,4124400.0
4029,4212.272666583314,4212205.0
347,4173.503279367404,5217203.0
2067,4151.130068394334,4118105.0
2040,4113.632892069349,2506905.0
4978,4107.832151110645,3152006.0
459,4088.2109781734152,2302404.0
4019,4080.9235782203245,3553708.0
967,4078.012524974579,2614600.0
3073,4065.544540737325,4320909.0
1913,4062.1905677115874,3519402.0
753,4058.3681770996764,3553401.0
2270,4048.2613011987337,4323408.0
131,4038.074217172892,2304350.0
2434,4015.0903296846805,3203007.0
244,4003.442582843903,2901205.0
747,3975.8314461715695,3525706.0
4727,3971.165563444712,4311007.0
1447,3965.747721944067,3556008.0
3225,3960.8293730839537,4316451.0
745,3903.8133440576767,3109006.0
429,3898.7656113057756,2609907.0
2350,3894.4840924709924,2926608.0
1893,3884.199924698416,4321808.0
2459,3882.0523211702007,5103304.0
1952,3879.813910120548,4115606.0
3706,3837.612496473124,5105150.0
664,3822.563003114936,2210508.0
1092,3821.3291505405236,1502954.0
2660,3815.091800037375,1502707.0
607,3803.066412737323,2917300.0
328,3794.4239118534665,2306900.0
633,3782.933958982084,2309201.0
726,3767.1853286396818,2310506.0
1598,3754.8308465966916,2402204.0
4960,3724.590586507625,3150406.0
2855,3700.3945956449165,3514205.0
4034,3700.3945956449165,3535903.0
123,3698.5593409501007,2916401.0
3290,3686.1732181661496,4205803.0
2356,3661.5658098053395,3142908.0
3925,3657.739413129817,3105400.0
1027,3650.9453469266728,2516300.0
1740,3631.9024362585387,3200904.0
4313,3625.616521887673,2502102.0
4981,3623.9829338604522,3140506.0
4424,3620.214183773924,4212809.0
2189,3617.746783680976,2926301.0
4692,3617.5966727886293,3162807.0
568,3608.9162657643114,2308500.0
1083,3608.3465727848616,4124806.0
325,3603.569060393743,3554508.0
3029,3589.0317065326176,4115408.0
1932,3586.372341602108,2611507.0
3385,3584.235773090695,5007901.0
494,3569.3795345578656,5108600.0
3040,3552.0241236537263,2914653.0
1867,3539.8512194005934,1506161.0
2822,3538.9851593095955,2506004.0
2472,3528.628232370447,3104205.0
4824,3503.170255855432,3300704.0
4420,3489.8405770791614,3139003.0
1164,3476.902276076529,4114203.0
2667,3459.8652849902655,2200608.0
4089,3449.1550441684412,3545209.0
2628,3445.8248142223747,3133758.0
3705,3445.5943300879003,4316402.0
1381,3434.9151528843004,2804508.0
2005,3433.29583337508,2932309.0
4693,3417.753128945294,3159902.0
2108,3412.9255297336194,2612604.0
1642,3394.8332874038824,1508407.0
1159,3369.956682221312,2922508.0
4104,3363.4976470681445,5221858.0
31,3358.629231040484,2308401.0
3750,3337.111112124556,3156007.0
3762,3320.336196224356,3147006.0
1694,3298.87934532826,3541901.0
4204,3296.5115775199306,4110078.0
3638,3292.5897795818537,4211108.0
194,3282.8068217464725,4301008.0
1986,3277.3138240051703,5100409.0
4177,3269.492726972419,3305802.0
5045,3265.0144789498654,3510500.0
2929,3247.2249314923833,2513802.0
4749,3228.0652359804776,3130309.0
1284,3225.3721644153284,2105708.0
178,3216.3782634061868,2925006.0
2446,3214.9968424528515,5204300.0
2621,3198.221458744338,4105409.0
2418,3179.9371692388136,5103205.0
832,3175.946092223951,2305233.0
77,3129.0750617668723,3530300.0
1141,3128.2449761528574,3135209.0
594,3110.67924531864,2314003.0
2790,3109.355853187798,1507607.0
4201,3108.684525784659,3125952.0
3476,3105.49641883333,3154309.0
3250,3100.0640266627943,3548807.0
2368,3095.1916949281585,3529302.0
933,3090.871369597618,3524105.0
1229,3090.338190284808,3135100.0
2474,3088.118986667865,1508084.0
612,3076.220546272624,2311405.0
1345,3068.7207914816586,2608800.0
4754,3052.7456273910047,2105005.0
433,3048.0929883062436,2604205.0
320,3037.4267012048067,2507705.0
1899,3029.3602006939996,2102804.0
4438,3026.8048482305876,3158003.0
3324,3022.6133369397003,5102793.0
3848,3020.6051961158228,4301107.0
642,3019.9568925644708,1100288.0
2432,3015.357825544118,4125704.0
2686,3009.3998503331463,4302154.0
2605,2999.9737510220316,5213087.0
4707,2997.6861485609797,3122603.0
3060,2994.780096552982,3172004.0
3239,2985.9619324874466,5106216.0
3944,2979.586113648374,2202703.0
2781,2959.0462538485403,4104428.0
2410,2958.906854371104,2706109.0
709,2955.0404277083144,4128633.0
3404,2930.437628233268,4103909.0
1289,2913.33652358763,2111102.0
3629,2913.3019805370145,3154903.0
1031,2910.8253424258937,2905206.0
2629,2882.3575004812164,3152907.0
2378,2870.4380016040923,5207352.0
4344,2866.495724269986,3169356.0
15,2863.614216169616,2312304.0
195,2851.9366178963464,4312054.0
491,2849.1615241753216,3531407.0
4954,2840.1065628176934,5005608.0
3371,2839.6485516617468,2514008.0
4465,2835.4965251408767,3106903.0
140,2832.9412650754184,3502754.0
5056,2818.3254398256186,3159001.0
1556,2810.6564869661297,4206603.0
