nodes,matric_values,geocode
3529,29,3537404.0
3844,29,4107553.0
3849,29,4107751.0
3909,29,4112504.0
3951,29,4115754.0
3992,29,4118857.0
4059,29,4124020.0
4163,29,4202800.0
4452,29,4303509.0
4469,29,4304630.0
4799,29,4320404.0
4819,29,4321469.0
5023,29,5106232.0
5161,29,5207501.0
5233,29,5214507.0
144,28,1503457.0
384,28,2100832.0
588,28,2200459.0
1175,28,2502409.0
1326,28,2514503.0
1388,28,2602902.0
1394,28,2603454.0
1509,28,2613701.0
1669,28,2803302.0
1747,28,2902807.0
1940,28,2919058.0
1976,28,2922003.0
2060,28,2928604.0
2367,28,3122207.0
2390,28,3124203.0
2716,28,3151305.0
2925,28,3169703.0
2953,28,3171808.0
2985,28,3202306.0
3098,28,3304524.0
3439,28,3529203.0
3522,28,3536703.0
3753,28,4101101.0
3791,28,4103701.0
3838,28,4107306.0
3915,28,4113007.0
3977,28,4117503.0
4112,28,4127965.0
4242,28,4208609.0
4549,28,4308078.0
5113,28,5203401.0
5257,28,5216809.0
5270,28,5218508.0
290,27,1708254.0
417,27,2102606.0
482,27,2106508.0
497,27,2107456.0
590,27,2200608.0
986,27,2314102.0
1153,27,2500775.0
1202,27,2504504.0
1280,27,2511301.0
1296,27,2512705.0
1316,27,2513927.0
1420,27,2605707.0
1456,27,2608800.0
1693,27,2805604.0
1708,27,2807105.0
1774,27,2904902.0
1915,27,2917201.0
1943,27,2919306.0
1966,27,2921104.0
2003,27,2923803.0
2065,27,2929008.0
2102,27,2931608.0
2105,27,2931905.0
2112,27,2932507.0
2120,27,2933158.0
2138,27,3101102.0
2609,27,3142700.0
2654,27,3146008.0
2780,27,3157252.0
2977,27,3201605.0
3045,27,3300605.0
3260,27,3512902.0
3299,27,3516002.0
3440,27,3529302.0
3454,27,3530607.0
3462,27,3531407.0
3546,27,3539202.0
3663,27,3550407.0
3699,27,3553807.0
3759,27,4101606.0
3833,27,4107108.0
3879,27,4110003.0
3974,27,4117305.0
4065,27,4124509.0
4190,27,4204558.0
4255,27,4209607.0
4436,27,4302303.0
4456,27,4303707.0
4817,27,4321436.0
