nodes,matric_values,geocode
575,36,2901601.0
802,36,2304707.0
856,36,3142809.0
868,36,2305902.0
1078,36,2933505.0
1279,36,2108207.0
1475,36,5210000.0
1483,36,5219605.0
1505,36,4320701.0
1773,36,2924504.0
1820,36,2921203.0
2197,36,4107652.0
2307,36,4322103.0
2316,36,1505437.0
2394,36,2916856.0
2657,36,4112306.0
2658,36,4127809.0
2965,36,4119202.0
3031,36,2930709.0
3069,36,4118006.0
3460,36,4217709.0
3506,36,3119104.0
3632,36,3534906.0
3865,36,5006200.0
4088,36,4112207.0
4211,36,4206900.0
4225,36,3126703.0
4692,36,3162807.0
4955,36,3110806.0
5012,36,4302808.0
102,35,3141009.0
345,35,4203808.0
442,35,2803609.0
497,35,2313609.0
734,35,5107883.0
835,35,4305207.0
1173,35,2101970.0
1178,35,2509107.0
1181,35,2904100.0
1460,35,4111506.0
1614,35,3526001.0
1638,35,3542206.0
2086,35,2911907.0
2811,35,2203701.0
3044,35,5204706.0
3351,35,2514909.0
3382,35,5102686.0
3384,35,3110707.0
3668,35,4214409.0
3959,35,1715002.0
4139,35,4203303.0
4208,35,5007109.0
4448,35,3135803.0
4516,35,3105103.0
4693,35,3159902.0
4717,35,3143104.0
4805,35,3132503.0
124,34,2917706.0
325,34,3554508.0
411,34,2304301.0
672,34,2604007.0
753,34,3553401.0
819,34,2928208.0
854,34,4316204.0
981,34,2932606.0
1009,34,3551702.0
1292,34,2204709.0
1341,34,2613602.0
1527,34,4317806.0
1615,34,3540002.0
1814,34,2111607.0
1838,34,2925758.0
1855,34,3202603.0
1903,34,2102903.0
1930,34,2408300.0
2382,34,4322301.0
2419,34,3139508.0
2697,34,4302204.0
2705,34,1703107.0
2790,34,1507607.0
2897,34,4105904.0
2952,34,3202454.0
3021,34,4107009.0
3027,34,4110607.0
3093,34,3202207.0
3232,34,5210109.0
3340,34,4108502.0
3425,34,2508802.0
3444,34,5002902.0
3594,34,5000203.0
3859,34,5108055.0
3945,34,3159605.0
4189,34,3164100.0
4221,34,4304507.0
4979,34,3123601.0
66,33,3520509.0
284,33,3304706.0
310,33,2610608.0
591,33,4210605.0
598,33,5103502.0
708,33,3523206.0
1029,33,2932804.0
1342,33,2600500.0
1405,33,2907558.0
1480,33,5207808.0
1512,33,3513405.0
1757,33,4110706.0
1966,33,2917102.0
2018,33,1716653.0
2031,33,2203008.0
2270,33,4323408.0
2436,33,1501782.0
2741,33,2910503.0
3000,33,3505807.0
3014,33,4313391.0
3060,33,3172004.0
3214,33,3204708.0
3516,33,5217401.0
3619,33,2900801.0
3679,33,1506187.0
3917,33,4125506.0
3985,33,3113701.0
4089,33,3545209.0
4403,33,4318309.0
4440,33,3109204.0
4696,33,4104451.0
93,32,4102109.0
194,32,4301008.0
252,32,3537602.0
361,32,3518107.0
364,32,3538907.0
366,32,2916500.0
374,32,2928406.0
473,32,2912103.0
547,32,3508801.0
654,32,2100808.0
807,32,2913408.0
873,32,3519600.0
1000,32,2916906.0
1249,32,2500700.0
1284,32,2105708.0
1386,32,2807600.0
1401,32,2923605.0
1422,32,2914109.0
1423,32,2914901.0
1848,32,4311106.0
1938,32,3200201.0
2472,32,3104205.0
2578,32,5002951.0
2690,32,3141801.0
3039,32,4203501.0
3617,32,3121605.0
3715,32,4101903.0
3877,32,3111507.0
4418,32,4122602.0
18,31,2405603.0
225,31,2204808.0
373,31,2203206.0
516,31,2608909.0
577,31,2902708.0
580,31,2922607.0
596,31,3149804.0
751,31,2931202.0
1103,31,2507002.0
1486,31,4218202.0
1567,31,2912905.0
1704,31,2903102.0
1732,31,3118007.0
1872,31,2801702.0
1912,31,3521606.0
2097,31,4204905.0
2134,31,4111902.0
2149,31,2931103.0
2286,31,2923001.0
2396,31,5219100.0
2417,31,3168002.0
2428,31,3203346.0
2488,31,1503705.0
2630,31,4207650.0
2698,31,3152808.0
2704,31,4300505.0
2910,31,3205069.0
3137,31,4321600.0
3255,31,4304309.0
3485,31,4312617.0
3930,31,4202909.0
3961,31,4317004.0
